requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold,user_accept
11381,604745H,2018-07-04 18:00:00,50338,2.0,0.6672013877706786,10,51199,16,0.2672923480119294,0.8163177342637628,0.7490654061064574,0.6065467161551623,0.12076616829692573,True
11386,604749H,2018-07-04 08:00:00,50338,3.0,0.7582950041622278,8,51198,15,0.3414590549900355,0.7930158643266987,0.7496147891211101,0.8425500046246975,0.11887919691728632,True
11389,604897H,2018-07-04 08:00:00,50840,1.0,0.8151716360042488,10,51200,15,0.0,0.07585818002124355,1.0,0.7410651236402261,0.02232017574773538,True
11390,604802H,2018-07-04 08:00:00,50841,3.0,0.8151716360042488,10,50269,15,0.0,0.07585818002124355,1.0,0.7410651236402261,0.09521321894029859,True
11399,604733H,2018-07-04 08:00:00,50261,1.0,0.8151716360042488,10,51198,15,0.0,0.07585818002124355,1.0,0.7410651236402261,0.03989170437814881,True
11418,604749H,2018-07-04 08:00:00,50268,2.0,0.8151716360042488,10,50268,14,0.0,0.07585818002124355,1.0,0.7410651236402261,0.15901097962340185,True
11404,603912,2018-07-04 08:00:00,50909,2.0,0.7506243118412699,9,50349,14,0.15104469938670623,0.627982003861445,0.7812848888362259,0.7506243118412699,0.049255532320833975,True
11405,604800H,2018-07-04 08:00:00,50240,2.0,0.727982774713944,10,50911,14,0.15021936183778078,0.6828972152378807,0.7392541645829598,0.6618025224672218,0.028911934783111225,True
11406,604771H,2018-07-04 08:00:00,50268,2.0,0.5682061290003904,1,50240,14,0.0,0.008577485413711984,1.0,2.841030645001952,2.0332576534516806,True
11379,607289,2018-07-04 15:00:00,50675,3.0,0.19287854896658205,9,50269,16,0.1501280831070697,0.6263063220821574,0.7765626957298228,0.19287854896658205,0.05749058374094224,True
11402,600963,2018-07-04 10:00:00,50230,3.0,0.4459806696568784,10,50841,15,0.14018627890405747,0.6651336140237786,0.7421957383876963,0.40543697241534393,0.04334792898664481,True
11371,518475,2018-07-04 08:00:00,51200,2.0,0.7434370480159518,10,50911,17,0.12174489333982648,0.6280804536516206,0.7722761966070346,0.6758518618326834,0.0642214027940733,True
11324,519392,2018-07-04 08:00:00,50267,3.0,0.7286252732786335,10,50911,22,0.1326392240178033,0.6507137000311869,0.7481031665904951,0.662386612071485,0.042412995289483675,True
11360,519392,2018-07-04 08:00:00,50267,2.0,0.14312282153687444,10,50911,17,0.1326392240178033,0.6507137000311869,0.7481031665904951,0.13011165594261312,0.0799850850778351,True
11359,607613,2018-07-04 08:00:00,50230,2.0,0.7815872271428101,10,50692,18,0.3477503568942101,0.8665805893321179,0.7603388865954832,0.7105338428571001,0.0899530268421017,True
11348,603522H,2018-07-04 09:00:00,50261,3.0,0.6117515621530355,10,50911,19,0.15977847851605506,0.6984910728943686,0.7734041147236068,0.5561377837754867,0.08440907344707009,True
11340,604773H,2018-07-04 08:00:00,50349,2.0,0.7683901751660178,10,50841,20,0.27007813190651536,0.8184340389153558,0.7558792092286832,0.698536522878198,0.05430331860582952,True
11336,605642,2018-07-04 09:00:00,50349,3.0,0.4190029985339678,10,50911,21,0.15525002630416856,0.6912556622859222,0.7155023285960358,0.38091181684906156,0.10514604087617677,True
11335,603906,2018-07-04 21:00:00,50841,1.0,-1.0,0,50841,21,0.0,0.0,0.0,0.0,0.0,False
11333,604900H,2018-07-04 18:00:00,50675,1.0,0.4319818736982614,9,50266,21,0.21452503100022377,0.7215449106774183,0.7978584386949623,0.4319818736982614,0.12142795441222395,True
11331,603522H,2018-07-04 07:00:00,51087,1.0,0.22037940762163893,10,50911,21,0.13670609847217283,0.6586037333703799,0.7710870275905546,0.20034491601967175,0.08421225836344359,True
11329,604903H,2018-07-04 08:00:00,51199,1.0,0.7977107870100956,10,50266,21,0.4879886098016382,0.9207035827529941,0.7669625880743709,0.7251916245546323,0.07130202228930539,True
