requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold,user_accept
11053,604745H,2018-07-05 18:00:00,50338,1.0,0.6630509091240807,1,51198,11,0.2672923480119294,0.31899292119457334,0.7490654061064574,3.3152545456204034,0.15284468175079666,True
11051,604771H,2018-07-05 18:00:00,50268,1.0,0.7777248411878419,7,50240,11,0.8682419538684115,0.9743068823442061,0.7285793308987507,0.9721560514848023,0.2114608018143975,True
11048,604904H,2018-07-05 18:00:00,50841,2.0,0.8151716360042488,10,51198,12,0.0,0.07585818002124355,1.0,0.7410651236402261,0.19183909913911798,True
11036,604897H,2018-07-05 18:00:00,50267,2.0,0.6456807515071817,1,51200,12,0.19237856592783553,0.2342210365988161,0.7485456802342731,3.2284037575359084,0.1111272934952531,True
11046,604749H,2018-07-05 18:00:00,51199,2.0,0.8151716360042488,10,51199,12,0.0,0.07585818002124355,1.0,0.7410651236402261,0.052976774134115986,True
11041,603906,2018-07-05 18:00:00,50675,1.0,0.8283124649744685,10,50841,12,0.5618463916112962,0.939837566815128,0.8004311895143036,0.7530113317949714,0.0536826304955539,True
11039,604775H,2018-07-05 18:00:00,50230,1.0,0.8151716360042488,10,50263,12,0.0,0.07585818002124355,1.0,0.7410651236402261,0.046945543989310445,True
11054,604902H,2018-07-05 12:00:00,50268,2.0,0.45280696298514483,4,50261,11,0.7831466281519621,0.9075514951770549,0.7295620190852377,0.9056139259702897,0.5093603039794058,True
11035,604832H,2018-07-05 18:00:00,51200,1.0,0.7894577904101443,10,50267,12,0.32136893501384195,0.8522693792026118,0.7737548932120273,0.7176889003728584,0.05998572609307589,True
11047,605642,2018-07-05 18:00:00,50261,2.0,0.7654559211499117,10,50911,12,0.19943705675485981,0.7521633240862505,0.7687790704158268,0.6958690192271924,0.04141888185573308,True
11057,516399,2018-07-05 18:00:00,50909,1.0,0.7603933592339148,10,50909,11,0.30741423852045424,0.8439298876926881,0.7395092271192214,0.6912666902126497,0.050244394152930714,True
11076,604752H,2018-07-05 10:00:00,51199,2.0,-1.0,0,51199,10,0.0,0.0,0.0,0.0,0.0,False
11061,604726H,2018-07-05 18:00:00,50675,1.0,0.6307986440331936,8,51200,11,0.23783127073950208,0.6974941509896208,0.7980310775078459,0.7008873822591041,0.12357090957007522,True
11072,606941,2018-07-05 18:00:00,50911,2.0,-1.0,0,50911,10,0.0,0.0,0.0,0.0,0.0,False
11074,604733H,2018-07-05 10:00:00,51200,2.0,-1.0,0,51200,10,0.0,0.0,0.0,0.0,0.0,False
11077,604733H,2018-07-05 19:00:00,50338,2.0,0.43250845272628263,7,51200,10,0.0,0.03732688734412946,1.0,0.5406355659078532,0.10638230009049492,True
11080,604799H,2018-07-05 19:00:00,50675,2.0,0.4608736616586341,2,51199,10,0.0,0.01098694263059318,1.0,1.5362455388621137,0.6161318245336078,True
11081,601555,2018-07-05 20:00:00,50911,2.0,-1.0,0,50911,9,0.0,0.0,0.0,0.0,0.0,False
11082,604749H,2018-07-05 18:00:00,50263,2.0,0.7746939411031133,10,51198,9,0.3005104212014398,0.839583386788721,0.7584715796817113,0.7042672191846484,0.03836778347255312,True
11084,601085,2018-07-05 17:00:00,50338,2.0,0.18001096400194636,1,50349,9,0.0,0.008577485413711984,1.0,0.9000548200097317,0.17467648858446788,True
11086,604750H,2018-07-05 18:00:00,50261,3.0,0.5327770604682067,2,50230,9,0.06405667155292752,0.1013980101744392,0.7677762527476644,1.7759235348940225,0.08123676915827857,True
11033,604761H,2018-07-05 04:00:00,50338,1.0,0.11482745919260548,2,50349,13,0.0,0.01098694263059318,1.0,0.38275819730868493,0.1464778625242062,True
11087,604802H,2018-07-05 05:00:00,51087,1.0,0.11482745919260548,2,50269,9,0.0,0.01098694263059318,1.0,0.38275819730868493,0.042092441902973704,True
11060,603522H,2018-07-05 20:00:00,50911,2.0,-1.0,0,50911,11,0.0,0.0,0.0,0.0,0.0,False
11025,607507,2018-07-05 21:00:00,50911,2.0,-1.0,0,50911,13,0.0,0.0,0.0,0.0,0.0,False
10970,607856,2018-07-05 17:00:00,51200,2.0,0.16398346321218688,1,50911,16,0.20564008086297011,0.2494759465018034,0.755921509363934,0.8199173160609343,0.04702952002504451,True
11013,604802H,2018-07-05 18:00:00,50269,1.0,0.7720877668896384,10,50269,14,0.640347485210096,0.9559286197147449,0.7261275536833618,0.7018979698996712,0.02652441876304248,True
11090,604804H,2018-07-05 18:00:00,51199,2.0,0.6941814117364568,10,50230,9,0.0,0.07585818002124355,1.0,0.6310740106695061,0.029516060793669596,True
11104,604899H,2018-07-05 18:00:00,50841,2.0,0.6249161976916173,2,50338,7,0.0,0.01098694263059318,1.0,2.0830539923053912,0.1343308189523597,True
10912,605432,2018-07-05 18:00:00,50261,3.0,0.4936792920973612,10,50911,22,0.05456819951699025,0.4128513392229486,0.7677059677696204,0.4487993564521465,0.001333659754689172,True
10924,604800H,2018-07-05 21:00:00,50267,3.0,0.1373840568342081,10,50911,21,0.18806269941331968,0.7383388063602802,0.7746751901942361,0.12489459712200734,0.002525865882849952,True
10930,607263,2018-07-05 15:00:00,50909,3.0,0.19239072516853636,10,50911,20,0.1523286511953214,0.6864441483307088,0.7519312460614251,0.17490065924412396,0.005058876406490056,True
10933,601897,2018-07-05 07:00:00,50840,2.0,0.26533615638474645,10,50349,20,0.0,0.07585818002124355,1.0,0.24121468762249676,0.0031617955380586903,True
10936,600963,2018-07-05 16:00:00,50230,2.0,0.25352562112685323,1,50911,20,0.15851538358178358,0.19476882205514895,0.762648468578515,1.267628105634266,0.017437215736972676,True
10940,607263,2018-07-05 15:00:00,50692,2.0,0.21271155797653796,10,50911,19,0.17700116782104516,0.723762350404059,0.7266943781476385,0.1933741436150345,0.002936958802656727,True
10944,601535,2018-07-05 21:00:00,50692,2.0,-1.0,0,50692,18,0.0,0.0,0.0,0.0,0.0,False
10949,604732H,2018-07-05 18:00:00,50268,1.0,-1.0,0,50268,18,0.0,0.0,0.0,0.0,0.0,False
10958,607795,2018-07-05 19:00:00,50230,3.0,0.4310313402858501,7,50349,17,0.0,0.03732688734412946,1.0,0.5387891753573126,0.02994584065156951,True
11023,604748H,2018-07-05 13:00:00,51087,2.0,-1.0,0,51087,13,0.0,0.0,0.0,0.0,0.0,False
10966,604902H,2018-07-05 18:00:00,51199,3.0,0.573199475470307,0,50261,16,0.0,0.0066928509242848554,1.0,5.73199475470307,1.1501700824530683,True
10968,603902,2018-07-05 18:00:00,50675,3.0,0.4977539527704147,0,50269,16,0.27630155946411267,0.27630155946411267,0.7983160426095096,4.977539527704146,1.1501700824530683,True
10976,604771H,2018-07-05 21:00:00,51087,2.0,0.21158044031832138,7,50240,16,0.4006052532824556,0.7936479273646516,0.767940990766555,0.2644755503979017,0.0007860527268604167,True
10977,605079H,2018-07-05 19:00:00,50266,1.0,0.4662209707673421,10,50692,16,0.0,0.07585818002124355,1.0,0.42383724615212914,0.006142800355354132,True
10989,604738H,2018-07-05 19:00:00,51200,1.0,0.5121514609727025,8,50268,15,0.6508590637779832,0.9323157134915311,0.7749539885968704,0.5690571788585583,0.03038098587085822,True
10993,604732H,2018-07-05 19:00:00,50240,2.0,0.5180441846347352,10,50268,15,0.24013481721822244,0.7938121954498214,0.7728797973276733,0.4709492587588502,0.009893903751296491,True
10994,604726H,2018-07-05 15:00:00,51199,2.0,-1.0,0,51199,15,0.0,0.0,0.0,0.0,0.0,False
11002,604895H,2018-07-05 19:00:00,50268,2.0,0.4309763423438087,0,50267,14,0.14769637756837872,0.14769637756837872,0.701226491953972,4.309763423438087,1.1501700824530683,True
11003,604899H,2018-07-05 14:00:00,50338,1.0,-1.0,0,50338,14,0.0,0.0,0.0,0.0,0.0,False
11005,604749H,2018-07-05 14:00:00,51199,1.0,-1.0,0,51199,14,0.0,0.0,0.0,0.0,0.0,False
11006,606102,2018-07-05 16:00:00,50692,2.0,-1.0,0,50692,14,0.0,0.0,0.0,0.0,0.0,False
11008,604728H,2018-07-05 19:00:00,50269,2.0,0.569321615948108,8,51198,14,0.1913254389844438,0.6361237503681997,0.7994795807515869,0.6325795732756756,0.05534367154041015,True
10967,V009198,2018-07-05 21:00:00,50911,1.0,-1.0,0,50911,16,0.0,0.0,0.0,0.0,0.0,False
11095,518622,2018-07-05 11:00:00,50675,1.0,-1.0,0,50675,8,0.0,0.0,0.0,0.0,0.0,False
10891,605079H,2018-07-05 05:00:00,50338,1.0,0.11139625854202316,1,50692,7,0.0,0.008577485413711984,1.0,0.5569812927101158,0.11382564573227587,True
10895,605931,2018-07-05 06:00:00,50349,2.0,-1.0,0,50349,6,0.0,0.0,0.0,0.0,0.0,False
10819,604761H,2018-07-05 19:00:00,50909,1.0,0.48952404737568395,1,50349,13,0.17646118066735936,0.21576653855758401,0.7474965173715756,2.4476202368784197,0.4698623314672133,True
10815,604796H,2018-07-05 13:00:00,50267,1.0,-1.0,0,50267,13,0.0,0.0,0.0,0.0,0.0,False
10808,605073H,2018-07-05 22:00:00,50911,2.0,-1.0,0,50911,13,0.0,0.0,0.0,0.0,0.0,False
10804,607855,2018-07-05 22:00:00,50911,2.0,-1.0,0,50911,14,0.0,0.0,0.0,0.0,0.0,False
10795,604804H,2018-07-05 16:00:00,50267,1.0,0.40272689148681445,5,50230,14,0.4936196116877655,0.7728504692410573,0.7632637499709202,0.6712114858113575,0.034721547086046904,True
10789,604727H,2018-07-05 18:00:00,50261,1.0,0.4739977045705937,1,50261,15,1.0,0.9947798743064417,0.7747091662917168,2.3699885228529682,0.15694177105474238,True
10787,607613,2018-07-05 16:00:00,50840,1.0,0.47717364058785283,10,50692,15,0.0,0.07585818002124355,1.0,0.4337942187162298,0.006243238682181447,True
10773,604903H,2018-07-05 16:00:00,50338,1.0,0.5040424376369416,2,50266,16,0.7133231253489127,0.8040148423875283,0.7711749157593158,1.6801414587898054,0.09024386925300049,True
