requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold,user_accept
11381,604745H,2018-07-04 08:00:00,50268,2.0,0.8151716360042488,10,51199,16,0.0,0.07585818002124355,1.0,0.7410651236402261,0.20901836820621764,True
11386,604749H,2018-07-04 08:00:00,50261,3.0,0.8151716360042488,10,51198,15,0.0,0.07585818002124355,1.0,0.7410651236402261,0.16303432720084976,True
11389,604897H,2018-07-04 08:00:00,50840,1.0,0.8151716360042488,10,51200,15,0.0,0.07585818002124355,1.0,0.7410651236402261,0.03806661094828606,True
11390,604802H,2018-07-04 08:00:00,50841,3.0,0.8094851746355134,8,50269,15,0.0,0.04742587317756678,1.0,0.8994279718172371,0.4604680933178742,True
11399,604733H,2018-07-04 15:00:00,51198,1.0,-1.0,0,51198,15,0.0,0.0,0.0,0.0,0.0,False
11418,604749H,2018-07-04 14:00:00,50268,2.0,-1.0,0,50268,14,0.0,0.0,0.0,0.0,0.0,False
11404,603912,2018-07-04 08:00:00,51200,2.0,0.7627473545580097,10,50349,14,0.1764548122132729,0.7230109517286217,0.7726814552653565,0.693406685961827,0.053791970772461034,True
11405,604800H,2018-07-04 08:00:00,50909,2.0,0.757828480727892,10,50911,14,0.13975616182645278,0.6643373234815264,0.7812012700394834,0.6889349824799017,0.029804325778985636,True
11406,604771H,2018-07-04 08:00:00,50267,2.0,0.8036121291031386,10,50240,14,0.9995382581180898,0.9999620818470364,0.754524640917164,0.7305564810028532,0.030917847227755615,True
11379,607289,2018-07-04 08:00:00,50338,3.0,0.7475977731022168,10,50269,16,0.19256267136626365,0.743941453726607,0.7485118529461192,0.6796343391838333,0.05034021000506786,True
11402,600963,2018-07-04 15:00:00,50841,3.0,-1.0,0,50841,15,0.0,0.0,0.0,0.0,0.0,False
11371,518475,2018-07-04 08:00:00,51199,2.0,0.7420970509110478,10,50911,17,0.13386772254783547,0.653127372991201,0.7643394703910094,0.6746336826464071,0.04388887962901161,True
11324,519392,2018-07-04 08:00:00,50230,3.0,0.7366192801227605,10,50911,22,0.1313504363811595,0.6481527037285516,0.7587359242213125,0.6696538910206913,0.024710306989033974,True
11360,519392,2018-07-04 08:00:00,50349,2.0,0.7214748175264505,10,50911,17,0.1051540752785195,0.5887438894324223,0.7546575495499575,0.6558861977513186,0.04160829056128666,True
11359,607613,2018-07-04 08:00:00,50240,2.0,0.7692542985431027,10,50692,18,0.38118232819574294,0.8824114872323274,0.7409650013707965,0.6993220895846387,0.018233776804526584,True
11348,603522H,2018-07-04 21:00:00,50911,3.0,-1.0,0,50911,19,0.0,0.0,0.0,0.0,0.0,False
11340,604773H,2018-07-04 20:00:00,50841,2.0,-1.0,0,50841,20,0.0,0.0,0.0,0.0,0.0,False
11336,605642,2018-07-04 21:00:00,50911,3.0,-1.0,0,50911,21,0.0,0.0,0.0,0.0,0.0,False
11335,603906,2018-07-04 08:00:00,50841,1.0,0.6734167915920632,0,50841,21,0.0,0.0066928509242848554,1.0,6.734167915920632,0.7965018959651159,True
11333,604900H,2018-07-04 09:00:00,50840,1.0,0.6671935100420209,10,50266,21,0.4100603890190783,0.8943801198033579,0.7813788367291401,0.6065395545836553,0.0045618693503602925,True
11331,603522H,2018-07-04 09:00:00,50269,1.0,0.6708829028480081,10,50911,21,0.141258699343822,0.66710609112187,0.7638355882502241,0.6098935480436437,0.00744839076557785,True
11329,604903H,2018-07-04 09:00:00,51198,1.0,0.7643585123448093,10,50266,21,0.6772517325806395,0.9623545332205008,0.7419801849138307,0.6948713748589175,0.01847618824038499,True
11420,607283,2018-07-04 08:00:00,50349,2.0,0.5914655185001848,10,50909,13,0.31859495660447856,0.8506570435064911,0.7562385931153348,0.5376959259092589,0.02045940968414848,True
11321,604735H,2018-07-04 23:00:00,50268,1.0,-1.0,0,50268,23,0.0,0.0,0.0,0.0,0.0,False
11319,607263,2018-07-04 23:00:00,50349,1.0,-1.0,0,50349,23,0.0,0.0,0.0,0.0,0.0,False
11365,604760H,2018-07-04 09:00:00,51087,1.0,0.7022149463642374,10,50240,17,0.156255111954902,0.692884585274997,0.7045475366365475,0.6383772239674885,0.03973228773444859,True
11424,607855,2018-07-04 09:00:00,50841,2.0,0.5664377637903668,0,50911,13,0.17239441417879312,0.17239441417879312,0.780737187413695,5.664377637903668,0.7965018959651159,True
11421,604775H,2018-07-04 15:00:00,50263,1.0,-1.0,0,50263,13,0.0,0.0,0.0,0.0,0.0,False
11429,604832H,2018-07-04 08:00:00,50268,1.0,0.546626549151737,3,50267,13,0.0,0.014063627043245475,1.0,1.3665663728793425,0.0599382201998692,True
11509,603522H,2018-07-04 00:00:00,50911,2.0,-1.0,0,50911,0,0.0,0.0,0.0,0.0,0.0,False
11504,607289,2018-07-04 08:00:00,50841,3.0,0.4980905179047538,0,50269,2,0.0,0.0066928509242848554,1.0,4.980905179047538,0.7965018959651159,True
11426,520263,2018-07-04 13:00:00,50909,2.0,-1.0,0,50909,13,0.0,0.0,0.0,0.0,0.0,False
11499,600963,2018-07-04 09:00:00,50268,1.0,0.4679574991756951,0,51087,7,0.18779469368686771,0.18779469368686774,0.7324403747206283,4.679574991756951,0.7965018959651159,True
11498,604899H,2018-07-04 09:00:00,50261,2.0,0.4574072743970266,5,50338,7,0.49971338042251634,0.7771013371766512,0.7759221510340251,0.7623454573283777,-0.029891229674765186,True
11497,603902,2018-07-04 07:00:00,50267,1.0,-1.0,0,50267,7,0.0,0.0,0.0,0.0,0.0,False
11496,607855,2018-07-04 10:00:00,50840,2.0,0.4417964861567063,8,50911,7,0.0,0.04742587317756678,1.0,0.49088498461856256,-0.0032219951056170343,True
11480,604804H,2018-07-04 11:00:00,50230,2.0,-1.0,0,50230,9,0.0,0.0,0.0,0.0,0.0,False
11479,604733H,2018-07-04 10:00:00,51198,2.0,0.45881181617021133,9,51200,9,1.0,0.9992903296008995,0.7459393068425482,0.45881181617021133,-0.00819500112873605,True
11475,520263,2018-07-04 10:00:00,50263,1.0,0.49911083172544485,10,51087,10,0.34223963207534513,0.863735705968549,0.7645328061859105,0.45373711975040437,0.00012347436097805243,True
11470,604799H,2018-07-04 10:00:00,50267,2.0,0.5546148488726931,10,51198,10,0.5133616198035226,0.9278055638130652,0.7631517855439482,0.5041953171569936,0.007309922449096784,True
11469,604745H,2018-07-04 10:00:00,50349,2.0,0.5904399849642316,0,51199,10,0.9003507915232025,0.9003507915232025,0.7498248354322328,5.904399849642315,0.7965018959651159,True
11468,601555,2018-07-04 10:00:00,50692,2.0,0.5489960744520934,10,51087,10,0.12633425103810203,0.6378935790512319,0.7327798720870626,0.49908734041099395,0.0017251484335579757,True
11465,603902,2018-07-04 10:00:00,51199,1.0,0.6164301712525725,9,50267,10,0.2820118877636742,0.7884314178311319,0.7318363393339953,0.6164301712525725,0.03311030158378855,True
11500,600963,2018-07-04 10:00:00,50269,3.0,0.616877521360943,6,51087,7,0.11792560964924918,0.3746726886404503,0.772889567004355,0.8812536019442043,0.18424896953841885,True
11456,606909,2018-07-04 10:00:00,51200,2.0,0.6424214562892128,5,50911,11,0.1707550472696622,0.4181711500000942,0.7405696100006083,1.070702427148688,0.13613095472410372,True
11462,603522H,2018-07-04 15:00:00,50911,2.0,-1.0,0,50911,11,0.0,0.0,0.0,0.0,0.0,False
11432,518009,2018-07-04 10:00:00,50268,2.0,0.588530019792954,0,50675,13,0.11915935522788684,0.1191593552278869,0.7283735096562167,5.88530019792954,0.7965018959651159,True
11433,607507,2018-07-04 17:00:00,50911,1.0,-1.0,0,50911,13,0.0,0.0,0.0,0.0,0.0,False
11439,607289,2018-07-04 10:00:00,50349,2.0,0.4601606417026749,0,50269,12,0.116552294799439,0.11655229479943899,0.7440189206416864,4.6016064170267486,0.7965018959651159,True
11441,607289,2018-07-04 12:00:00,50269,2.0,-1.0,0,50269,12,0.0,0.0,0.0,0.0,0.0,False
