requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,cp_value,threshold,user_accept
10000,518009,2018-07-07 12:00:00,50840,3.0,0.8120173300348016,9,50911,18,0.0,0.060086650174007626,0.8120173300348016,0.08612305015520623,True
10047,604733H,2018-07-07 12:00:00,50261,1.0,0.7980841441087884,8,51199,14,0.46519479530040386,0.8653614680247206,0.8867601601208759,0.12192952201662045,True
10042,604804H,2018-07-07 12:00:00,50230,2.0,0.8090199550680043,9,50230,15,0.8094274554226816,0.9757855722709897,0.8090199550680043,0.1075213684038767,True
10037,604749H,2018-07-07 12:00:00,51198,1.0,0.7901138197485515,9,51200,15,0.763916484480387,0.968454570086486,0.7901138197485515,0.042266910663999534,True
10027,605074H,2018-07-07 16:00:00,50911,1.0,-1.0,0,50911,16,0.0,0.0,0.0,0.0,False
10024,604771H,2018-07-07 12:00:00,50269,2.0,0.7957972802713951,7,50240,16,0.5991583872780586,0.8958517534803486,0.9947466003392438,0.06541997081185849,True
10019,606620,2018-07-07 12:00:00,51200,1.0,0.7206146895114833,9,50911,16,0.1634251489096849,0.6495448350582653,0.7206146895114833,0.054077330057791924,True
10017,604735H,2018-07-07 12:00:00,50338,1.0,0.783755020966345,10,50268,16,0.417158873614064,0.8971131819631555,0.712504564514859,0.053204013265636514,True
9992,604800H,2018-07-07 12:00:00,50267,2.0,0.7582645758708657,7,50911,19,0.36577901229610515,0.7684592949288092,0.9478307198385821,0.06882014198576482,True
9977,605432,2018-07-07 12:00:00,50841,1.0,0.749799513613559,10,50911,20,0.21020549592506535,0.7642841903813906,0.6816359214668718,0.10918858107890289,True
9987,606363,2018-07-07 12:00:00,51199,4.0,0.7283214277776355,8,50909,20,0.25147926786541086,0.7128490498461374,0.8092460308640395,0.10552270098639116,True
9980,601535,2018-07-07 12:00:00,50909,2.0,0.7219608262987893,7,50840,20,0.22751806397730226,0.6289280802228184,0.9024510328734866,0.06562529638676935,True
9979,603906,2018-07-07 12:00:00,50268,1.0,0.7460427824500403,8,50841,20,0.387358423631323,0.8236928938209729,0.8289364249444892,0.06291746767188611,True
9978,604903H,2018-07-07 20:00:00,50266,2.0,-1.0,0,50266,20,0.0,0.0,0.0,0.0,False
9976,605432,2018-07-07 12:00:00,51200,3.0,0.461929322247717,7,50911,21,0.12118337101977114,0.4424384847363027,0.5774116528096462,0.04412371285377689,True
9973,605235,2018-07-07 12:00:00,50268,1.0,0.47427574379302173,7,51087,21,0.18079815903379282,0.5594797117380552,0.5928446797412771,0.052583272505645436,True
9971,604900H,2018-07-07 21:00:00,50266,1.0,-1.0,0,50266,21,0.0,0.0,0.0,0.0,False
9969,605235,2018-07-07 22:00:00,50911,1.0,-1.0,0,50911,22,0.0,0.0,0.0,0.0,False
